feature,lgb_importance,cat_importance,avg_importance,importance_diff
emailer_for_promotion_rolling_sum_3,0.15227388997279356,0.5550275747563458,0.3536507323645697,0.4027536847835522
cuisine_Indian,0.2763951935848159,0.40844019562363354,0.3424176946042247,0.13204500203881764
emailer_for_promotion_rolling_mean_2,0.2381703372226266,0.4397124211606935,0.33894137919166,0.20154208393806688
month_cos,0.36349351226903126,0.3135811007094409,0.3385373064892361,0.049912411559590364
homepage_featured_rolling_mean_20,0.5106284943091766,0.16240449441832516,0.33651649436375086,0.3482239998908514
homepage_featured_rolling_mean_8,0.5757677209123077,0.08838622371443865,0.33207697231337313,0.487381497197869
category_Other Snacks,0.19743940158454149,0.3840477654772034,0.29074358353087243,0.1866083638926619
month_centered_sq,0.23610699335691093,0.307375571629924,0.27174128249341745,0.07126857827301308
category_Rice Bowl,0.14576512074728093,0.3344419642756599,0.24010354251147042,0.188676843528379
homepage_featured_rolling_sum_8,0.06315079127901052,0.3644661261455151,0.2138084587122628,0.3013153348665046
category_Salad,0.15607098679238224,0.23893331763178588,0.19750215221208406,0.08286233083940364
category_Starters,0.21630642637416547,0.15332341675039818,0.18481492156228183,0.0629830096237673
homepage_featured_rolling_mean_14,0.2012888771665278,0.12919293768121826,0.16524090742387304,0.07209593948530954
category_Seafood,0.15571838755093578,0.10652431248625821,0.13112135001859698,0.04919407506467757
category_Sandwich,0.09348808769664686,0.15817283088431372,0.12583045929048028,0.06468474318766686
center_type_TYPE_A,0.10640368673660934,0.048427557991054984,0.07741562236383216,0.057976128745554356
category_Desert,0.09527624282142051,0.03160013846864622,0.06343819064503337,0.0636761043527743
category_Soup,0.02217649863983441,0.04474007249078811,0.03345828556531126,0.0225635738509537
category_Biryani,0.0,0.03710858720445594,0.01855429360222797,0.03710858720445594
category_Fish,0.008023691175802174,0.01845743575730792,0.013240563466555047,0.010433744581505745
category_Pasta,0.011593942505291003,0.007708997879799931,0.009651470192545468,0.0038849446254910717
